,molecule_chembl_id,standard_value,standard_units,target_chembl_id,smiles
90193,CHEMBL2381273,71.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ccc(N)nc3)ccc1-2
90194,CHEMBL2381273,1.4,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ccc(N)nc3)ccc1-2
90195,CHEMBL2381273,3.7,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ccc(N)nc3)ccc1-2
90196,CHEMBL2381273,13.0,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ccc(N)nc3)ccc1-2
90197,CHEMBL2381272,7.6,nM,CHEMBL3130,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ccc[nH]c3=O)ccc1-2
90198,CHEMBL2381272,14.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ccc[nH]c3=O)ccc1-2
90199,CHEMBL2381272,11.0,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ccc[nH]c3=O)ccc1-2
90200,CHEMBL2381272,77.0,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ccc[nH]c3=O)ccc1-2
90201,CHEMBL2381271,0.6,nM,CHEMBL3130,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cn(C)cn3)ccc1-2
90202,CHEMBL2381271,83.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cn(C)cn3)ccc1-2
90203,CHEMBL2381271,1.3,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cn(C)cn3)ccc1-2
90204,CHEMBL2381271,0.6,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cn(C)cn3)ccc1-2
90205,CHEMBL2381271,9.3,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cn(C)cn3)ccc1-2
90206,CHEMBL2381270,2.6,nM,CHEMBL3130,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ncc[nH]3)ccc1-2
90207,CHEMBL2381270,53.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ncc[nH]3)ccc1-2
90208,CHEMBL2381270,2.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ncc[nH]3)ccc1-2
90209,CHEMBL2381270,1.5,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ncc[nH]3)ccc1-2
90210,CHEMBL2381270,32.4,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ncc[nH]3)ccc1-2
90211,CHEMBL2381268,1.3,nM,CHEMBL3130,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNCC3)ccc1-2
90212,CHEMBL2381268,57.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNCC3)ccc1-2
90213,CHEMBL2381268,2.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNCC3)ccc1-2
90214,CHEMBL2381268,8.4,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNCC3)ccc1-2
90215,CHEMBL2381268,8.4,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNCC3)ccc1-2
90216,CHEMBL2381267,3.3,nM,CHEMBL3130,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCCN3)ccc1-2
90217,CHEMBL2381267,174.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCCN3)ccc1-2
90218,CHEMBL2381267,4.9,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCCN3)ccc1-2
90219,CHEMBL2381267,36.0,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCCN3)ccc1-2
90220,CHEMBL2381267,5.4,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCCN3)ccc1-2
90221,CHEMBL2381266,1.1,nM,CHEMBL3130,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNC3)ccc1-2
90222,CHEMBL2381266,24.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNC3)ccc1-2
90223,CHEMBL2381266,1.5,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNC3)ccc1-2
90224,CHEMBL2381266,4.3,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNC3)ccc1-2
90225,CHEMBL2381266,3.9,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNC3)ccc1-2
90226,CHEMBL2381264,8.4,nM,CHEMBL3130,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CNCCO)ccc1-2
90227,CHEMBL2381264,186.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CNCCO)ccc1-2
90228,CHEMBL2381264,3.5,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CNCCO)ccc1-2
90229,CHEMBL2381264,80.0,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CNCCO)ccc1-2
90230,CHEMBL2381264,17.4,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CNCCO)ccc1-2
90231,CHEMBL2381263,10.2,nM,CHEMBL3130,CC(=O)NCc1ccc2c(c1)OCCc1sc(-c3ncnn3C(C)C)nc1-2
90232,CHEMBL2381263,199.0,nM,CHEMBL4005,CC(=O)NCc1ccc2c(c1)OCCc1sc(-c3ncnn3C(C)C)nc1-2
90233,CHEMBL2381263,11.0,nM,CHEMBL4005,CC(=O)NCc1ccc2c(c1)OCCc1sc(-c3ncnn3C(C)C)nc1-2
90234,CHEMBL2381263,55.0,nM,CHEMBL3267,CC(=O)NCc1ccc2c(c1)OCCc1sc(-c3ncnn3C(C)C)nc1-2
90235,CHEMBL2381263,63.0,nM,CHEMBL3145,CC(=O)NCc1ccc2c(c1)OCCc1sc(-c3ncnn3C(C)C)nc1-2
90236,CHEMBL2381262,8.1,nM,CHEMBL3130,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C(O)CO)ccc1-2
90237,CHEMBL2381262,364.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C(O)CO)ccc1-2
90238,CHEMBL2381262,6.4,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C(O)CO)ccc1-2
90239,CHEMBL2381262,19.1,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C(O)CO)ccc1-2
90240,CHEMBL2381262,37.8,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C(O)CO)ccc1-2
90241,CHEMBL2381261,3.4,nM,CHEMBL3130,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CO)ccc1-2
90242,CHEMBL2381261,99.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CO)ccc1-2
90243,CHEMBL2381261,2.5,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CO)ccc1-2
90244,CHEMBL2381261,8.4,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CO)ccc1-2
90245,CHEMBL2381261,20.3,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(CO)ccc1-2
90246,CHEMBL2381253,3.5,nM,CHEMBL3130,CC(C)n1ncnc1-c1nc2c(s1)CCOc1ccccc1-2
90247,CHEMBL2381253,159.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1ccccc1-2
90248,CHEMBL2381253,3.1,nM,CHEMBL4005,CC(C)n1ncnc1-c1nc2c(s1)CCOc1ccccc1-2
90249,CHEMBL2381253,3.0,nM,CHEMBL3267,CC(C)n1ncnc1-c1nc2c(s1)CCOc1ccccc1-2
90250,CHEMBL2381253,5.5,nM,CHEMBL3145,CC(C)n1ncnc1-c1nc2c(s1)CCOc1ccccc1-2
90251,CHEMBL2322764,3.9,nM,CHEMBL3130,CC(C)n1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2
90252,CHEMBL2322764,155.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2
90253,CHEMBL2322764,4.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2
90254,CHEMBL2322764,155.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2
90255,CHEMBL2322764,4.0,nM,CHEMBL4005,CC(C)n1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2
90256,CHEMBL2322764,2.2,nM,CHEMBL3267,CC(C)n1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2
90257,CHEMBL2322764,29.0,nM,CHEMBL3145,CC(C)n1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2
90258,CHEMBL2071338,620.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccc(-n2cccn2)cc1
90259,CHEMBL2071338,130.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccc(-n2cccn2)cc1
90260,CHEMBL2071338,920.0,nM,CHEMBL3268,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccc(-n2cccn2)cc1
90261,CHEMBL2071338,2100.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccc(-n2cccn2)cc1
90262,CHEMBL2397199,3000.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C)CC2)n1
90263,CHEMBL2397199,810.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C)CC2)n1
90264,CHEMBL2397199,150.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C)CC2)n1
90265,CHEMBL2397199,12.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C)CC2)n1
90266,CHEMBL2397199,690.0,nM,CHEMBL3267,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C)CC2)n1
90267,CHEMBL2397199,9600.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C)CC2)n1
90268,CHEMBL2397199,3100.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C)CC2)n1
90269,CHEMBL2397198,2500.0,nM,CHEMBL3130,CCN(CC)c1nccc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)n1
90270,CHEMBL2397198,340.0,nM,CHEMBL3130,CCN(CC)c1nccc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)n1
90271,CHEMBL2397198,170.0,nM,CHEMBL4005,CCN(CC)c1nccc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)n1
90272,CHEMBL2397198,16.0,nM,CHEMBL4005,CCN(CC)c1nccc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)n1
90273,CHEMBL2397198,410.0,nM,CHEMBL3267,CCN(CC)c1nccc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)n1
90274,CHEMBL2397198,4400.0,nM,CHEMBL3145,CCN(CC)c1nccc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)n1
90275,CHEMBL2397198,1200.0,nM,CHEMBL3145,CCN(CC)c1nccc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)n1
90276,CHEMBL2397197,4900.0,nM,CHEMBL3130,CC(C)(c1cc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2Cl)ccn1)C(F)(F)F
90277,CHEMBL2397197,430.0,nM,CHEMBL3130,CC(C)(c1cc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2Cl)ccn1)C(F)(F)F
90278,CHEMBL2397197,340.0,nM,CHEMBL4005,CC(C)(c1cc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2Cl)ccn1)C(F)(F)F
90279,CHEMBL2397197,39.0,nM,CHEMBL4005,CC(C)(c1cc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2Cl)ccn1)C(F)(F)F
90280,CHEMBL2397197,1400.0,nM,CHEMBL3267,CC(C)(c1cc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2Cl)ccn1)C(F)(F)F
90281,CHEMBL2397197,5500.0,nM,CHEMBL3145,CC(C)(c1cc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2Cl)ccn1)C(F)(F)F
90282,CHEMBL2397196,2900.0,nM,CHEMBL3130,CC(C)(c1cc(-c2cnc(NC(=O)N3CCC[C@H]3C(N)=O)s2)ccn1)C(F)(F)F
90283,CHEMBL2397196,1100.0,nM,CHEMBL3130,CC(C)(c1cc(-c2cnc(NC(=O)N3CCC[C@H]3C(N)=O)s2)ccn1)C(F)(F)F
90284,CHEMBL2397196,140.0,nM,CHEMBL4005,CC(C)(c1cc(-c2cnc(NC(=O)N3CCC[C@H]3C(N)=O)s2)ccn1)C(F)(F)F
90285,CHEMBL2397196,9.5,nM,CHEMBL4005,CC(C)(c1cc(-c2cnc(NC(=O)N3CCC[C@H]3C(N)=O)s2)ccn1)C(F)(F)F
90286,CHEMBL2397196,830.0,nM,CHEMBL3267,CC(C)(c1cc(-c2cnc(NC(=O)N3CCC[C@H]3C(N)=O)s2)ccn1)C(F)(F)F
90287,CHEMBL2397196,2400.0,nM,CHEMBL3145,CC(C)(c1cc(-c2cnc(NC(=O)N3CCC[C@H]3C(N)=O)s2)ccn1)C(F)(F)F
90288,CHEMBL2397196,3900.0,nM,CHEMBL3145,CC(C)(c1cc(-c2cnc(NC(=O)N3CCC[C@H]3C(N)=O)s2)ccn1)C(F)(F)F
90289,CHEMBL2397193,1300.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)C)n1
90290,CHEMBL2397193,960.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)C)n1
90291,CHEMBL2397193,100.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)C)n1
90292,CHEMBL2397193,16.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)C)n1
90293,CHEMBL2397193,1400.0,nM,CHEMBL3267,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)C)n1
90294,CHEMBL2397193,5900.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)C)n1
90295,CHEMBL2397193,4000.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)C)n1
90296,CHEMBL2396661,1200.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90297,CHEMBL2396661,290.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90298,CHEMBL2396661,290.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90299,CHEMBL2396661,1200.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90300,CHEMBL2396661,290.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90301,CHEMBL2396661,510.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90302,CHEMBL2396661,1150.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90303,CHEMBL2396661,74.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90304,CHEMBL2396661,5.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90305,CHEMBL2396661,74.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90306,CHEMBL2396661,5.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90307,CHEMBL2396661,5.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90308,CHEMBL2396661,4.6,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90309,CHEMBL2396661,5.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90310,CHEMBL2396661,200.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90311,CHEMBL2396661,9.5,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90312,CHEMBL2396661,5.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90313,CHEMBL2396661,17.8,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90314,CHEMBL2396661,3000.0,nM,CHEMBL2842,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90315,CHEMBL2396661,250.0,nM,CHEMBL3267,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90316,CHEMBL2396661,250.0,nM,CHEMBL3267,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90317,CHEMBL2396661,250.0,nM,CHEMBL3267,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90318,CHEMBL2396661,139.0,nM,CHEMBL3267,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90319,CHEMBL2396661,2200.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90320,CHEMBL2396661,1200.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90321,CHEMBL2396661,1200.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90322,CHEMBL2396661,2200.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90323,CHEMBL2396661,1200.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90324,CHEMBL2396661,3400.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90325,CHEMBL2396661,190.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90326,CHEMBL2396661,382.8,nM,CHEMBL2111432,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90327,CHEMBL2396661,3.9,nM,CHEMBL2111367,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90328,CHEMBL2396661,2200.0,nM,CHEMBL3608198,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
90329,CHEMBL2397191,1600.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90330,CHEMBL2397191,290.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90331,CHEMBL2397191,230.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90332,CHEMBL2397191,19.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90333,CHEMBL2397191,320.0,nM,CHEMBL3267,Cc1nc(NC(=O)N2CC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90334,CHEMBL2397191,6400.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90335,CHEMBL2397191,1200.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90336,CHEMBL2397189,770.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCCC2)sc1-c1ccnc(C(C)(C)C)c1
90337,CHEMBL2397189,590.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCCC2)sc1-c1ccnc(C(C)(C)C)c1
90338,CHEMBL2397189,2500.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCCC2)sc1-c1ccnc(C(C)(C)C)c1
90339,CHEMBL2397189,620.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCCC2)sc1-c1ccnc(C(C)(C)C)c1
90340,CHEMBL2397189,930.0,nM,CHEMBL3267,Cc1nc(NC(=O)N2CCCC2)sc1-c1ccnc(C(C)(C)C)c1
90341,CHEMBL2397189,4900.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCCC2)sc1-c1ccnc(C(C)(C)C)c1
90342,CHEMBL2397188,5800.0,nM,CHEMBL3130,CNC(=O)[C@@H]1CCCN1C(=O)Nc1nc(C)c(-c2ccnc(C(C)(C)C)c2)s1
90343,CHEMBL2397188,4200.0,nM,CHEMBL3130,CNC(=O)[C@@H]1CCCN1C(=O)Nc1nc(C)c(-c2ccnc(C(C)(C)C)c2)s1
90344,CHEMBL2397188,2700.0,nM,CHEMBL4005,CNC(=O)[C@@H]1CCCN1C(=O)Nc1nc(C)c(-c2ccnc(C(C)(C)C)c2)s1
90345,CHEMBL2397188,4600.0,nM,CHEMBL3267,CNC(=O)[C@@H]1CCCN1C(=O)Nc1nc(C)c(-c2ccnc(C(C)(C)C)c2)s1
90346,CHEMBL2397187,720.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)c1
90347,CHEMBL2397187,330.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)c1
90348,CHEMBL2397187,61.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)c1
90349,CHEMBL2397187,14.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)c1
90350,CHEMBL2397187,430.0,nM,CHEMBL3267,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)c1
90351,CHEMBL2397187,8000.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)c1
90352,CHEMBL2397187,4400.0,nM,CHEMBL3145,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)c1
90353,CHEMBL2397186,1500.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90354,CHEMBL2397186,350.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90355,CHEMBL2397186,380.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90356,CHEMBL2397186,380.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90357,CHEMBL2397186,1570.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90358,CHEMBL2397186,530.0,nM,CHEMBL3130,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90359,CHEMBL2397186,39.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90360,CHEMBL2397186,7.5,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90361,CHEMBL2397186,7.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90362,CHEMBL2397186,39.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
90363,CHEMBL2397186,7.0,nM,CHEMBL4005,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
